EXPERIMENT,ID,TOPIC,TRECREL,TRECBIN,DOCID,SCALEORDER,CATEGORIES,knowledge,userrel,userelbin,agree?,Agree range,contjud,rangemin,rangemax,rangemid,judgmidpoint,rangesize,time,viewdoc,viewtopic,logtime,mm_count,mm_distance,x_extent,y_extent,window_width,window_height,document_width,document_height,needs_scroll_horiz,needs_scroll_vert,max_horiz_scroll,max_vert_scroll,document_missed,scroll_count,resize_count,x_mean_pos,y_mean_pos,x_median_pos,y_median_pos,x_sd_pos,y_sd_pos,cont_changes,range_changes,cat_changes,instruction_read_time,practice_read_time,topic_read_time
LAB,5584069820cb9,362,0,0,NYT19981209.0167,321,2,4,1,1,0,,64,37,93,65,1,56,116024,0,0,116022,1282,5667.568376,1119,1738,1511,840,1512,2503,yes,yes,0,0.999289324,0.000710676,19,0,1069.345554,1557.172387,1271,1727.5,356.5708349,448.0734847,2,2,1,574964,8384,18467
LAB,5584069820cb9,362,2,2,APW20000707.0006,213,2,4,1,1,0,,72,42,97,69.5,1,55,47550,0,0,47549,684,2030.896466,494,247,1527,840,1528,841,yes,yes,None,None,0.001189061,0,0,1313.809942,124.1038012,1347,146,104.5769788,65.87584967,3,4,1,574964,8384,18467
LAB,5584069820cb9,362,1,1,APW20000825.0165,231,2,4,1,1,1,,88,47,99,73,1,52,76684,0,0,76682,1170,3577.391321,887,443,1511,840,1512,1043,yes,yes,0,0.994178214,0.005821786,3,0,1153.25641,362.9760684,1283,309.5,241.9574033,129.2994394,1,3,1,574964,8384,18467
LAB,5584069820cb9,362,2,2,NYT20000717.0216,231,2,4,1,1,0,,89,66,98,82,1,32,160329,0,0,160327,1075,5344.233826,666,1856,1511,840,1512,2500,yes,yes,0,0.998904688,0.001095312,21,0,1205.635349,1623.75907,1291,1744,189.6620808,437.6837934,2,4,1,574964,8384,18467
LAB,5584069820cb9,362,1,1,APW19981021.1018,132,2,4,1,1,1,,84,58,93,75.5,1,35,28341,0,0,28340,656,1925.372007,592,272,1527,840,1528,841,yes,yes,None,None,0.001189061,0,0,1273.259146,136.0457317,1323.5,109,127.7407916,65.7002054,1,3,1,574964,8384,18467
LAB,5584069820cb9,362,0,0,XIE19980809.0129,312,2,4,1,1,0,,60,33,82,57.5,1,49,58382,0,0,58379,913,3065.20511,569,411,1511,840,1512,1118,yes,yes,0,0.994113778,0.005886222,6,0,1232.295728,411.4030668,1290,388,164.386873,115.1455394,2,4,1,574964,8384,18467
LAB,5584069820cb9,362,2,2,NYT19990922.0390,123,2,4,1,1,0,,92,67,100,83.5,1,33,54811,0,0,54808,804,2918.504278,731,500,1511,840,1512,1084,yes,yes,0,0.994783883,0.005216117,3,0,1192.946517,442.6467662,1313,396,220.870819,152.8767224,1,3,1,574964,8384,18467
LAB,5584069820cb9,362,1,1,NYT19980710.0406,213,2,4,1,1,1,,79,45,88,66.5,1,43,151729,0,0,151723,1458,9544.196394,832,1254,1511,840,1512,1958,yes,yes,0,0.998536326,0.001463674,47,0,1199.759259,808.2400549,1297,1135,213.8144927,491.0718768,4,4,1,574964,8384,18467
LAB,558422de7ad0f,362,2,2,NYT20000717.0216,321,2,1,1,1,0,,72,66,75,70.5,1,9,60919,0,0,60917,775,6048.916768,1277,1771,1511,840,1512,2500,yes,yes,0,0.998904688,0.001095312,19,0,879.6851613,1340.695484,818,1324,382.2606785,505.5102855,1,1,1,1722,2646,12180
LAB,558422de7ad0f,362,1,1,APW20000825.0165,312,2,1,1,1,1,,87,81,100,90.5,1,19,71002,0,0,70996,1757,9225.109375,1441,1007,1511,840,1512,1043,yes,yes,0,0.895656049,0.104343951,2,0,767.4752419,380.0443939,575,306,504.075615,201.3345856,1,9,1,1722,2646,12180
LAB,558422de7ad0f,362,0,0,XIE19980809.0129,123,2,1,0,0,1,,27,11,34,22.5,0,23,34946,0,0,34943,544,4280.256059,1427,490,1511,840,1512,1118,yes,yes,0,0.994113778,0.005886222,4,0,961.0036765,363.0183824,1212.5,375,458.4812184,98.04655391,1,2,1,1722,2646,12180
LAB,558422de7ad0f,362,0,0,NYT19991105.0106,231,2,1,0,0,1,,33,25,41,33,0,16,49518,0,0,49515,844,5348.991128,938,1836,1511,840,1512,2380,yes,yes,0,0.99940966,0.00059034,17,0,914.0236967,965.5699052,1001.5,1546.5,354.5637915,711.1044214,2,1,1,1722,2646,12180
LAB,558422de7ad0f,362,1,1,NYT19980710.0406,213,2,1,0,0,0,,71,60,75,67.5,1,15,86646,0,0,86643,1355,8473.477005,1296,1200,1511,840,1512,1958,yes,yes,0,0.650512264,0.349487736,16,0,864.3571956,511.6103321,810,477,362.7396932,344.5981093,1,1,2,1722,2646,12180
LAB,558422de7ad0f,362,2,2,APW20000707.0006,312,2,1,1,1,0,,100,78,100,89,1,22,15674,0,0,15671,454,3274.516082,1195,239,1527,840,1528,841,yes,yes,None,None,0.001189061,0,0,1112.066079,129.8105727,1229.5,150,334.8878169,75.21351079,1,2,1,1722,2646,12180
LAB,558422de7ad0f,362,0,0,NYT19981209.0167,132,2,1,0,0,1,,10,9,24,16.5,0,15,31729,0,0,31727,594,4270.15284,1001,612,1511,840,1512,2503,yes,yes,0,0.27332859,0.72667141,5,0,1056.06229,425.8484848,1226,531,316.8586342,192.0907351,1,2,1,1722,2646,12180
LAB,558422de7ad0f,362,2,2,NYT19990922.0390,321,2,1,1,1,0,,100,86,100,93,1,14,25925,0,0,25923,580,3665.220651,868,465,1511,840,1512,1084,yes,yes,0,0.994783883,0.005216117,3,0,1152.234483,261.587931,1318.5,272,294.7989805,120.8599049,1,2,1,1722,2646,12180
LAB,558422de7ad0f,362,2,2,NYT20000111.0385,213,2,1,1,1,0,,79,63,75,69,1,12,94357,0,0,94355,1082,7894.939402,1509,1939,1511,840,1512,2079,yes,yes,0,0.998605892,0.001394108,14,0,813.0619224,1110.141405,559,1296,451.5206467,565.9495662,2,1,1,1722,2646,12180
LAB,558422de7ad0f,362,0,0,XIE20000222.0131,123,2,1,0,0,1,,19,18,38,28,0,20,13767,0,0,13764,520,3146.085651,895,513,1527,840,1528,841,yes,yes,None,None,0.001189061,0,0,1155.926923,188.3653846,1240.5,145,241.8303886,141.1007277,2,2,1,1722,2646,12180
LAB,558422de7ad0f,362,1,1,XIE19991115.0217,132,2,1,1,1,1,,84,74,86,80,1,12,43766,0,0,43762,1015,4536.430684,1393,435,1527,840,1528,841,yes,yes,None,None,0.001189061,0,0,899.0847291,207.3970443,1142,219,476.4573643,121.3673373,1,4,1,1722,2646,12180
LAB,558422de7ad0f,362,1,1,APW19981021.1018,231,2,1,1,1,1,,98,78,100,89,1,22,27031,0,0,27027,817,3744.890486,869,619,1527,840,1528,841,yes,yes,None,None,0.001189061,0,0,1101.330477,270.6536108,1177,219,283.3906115,189.199821,1,2,1,1722,2646,12180
LAB,5579733326a1c,362,0,0,NYT19991105.0106,132,3,5,0,0,1,,9,1,16,8.5,0,15,54008,1,1,54004,2190,12420.4462,1420,2157,1663,925,1663,2286,no,yes,NA,1,0,46,0,682.7780822,670.3452055,560,390,412.6363779,662.6511074,1,2,1,1258069,14682,22006
LAB,5579733326a1c,362,1,1,NYT19980710.0406,312,3,5,2,1,1,,90,71,100,85.5,1,29,76537,1,1,76533,2915,14929.86566,1458,1590,1663,925,1663,1875,no,yes,NA,1,0,49,0,543.574271,785.5413379,359,957,421.824658,538.5204526,1,2,1,1258069,14682,22006
LAB,5579733326a1c,362,0,0,XIE20000222.0131,321,3,5,0,0,1,,11,1,23,12,0,22,21220,0,0,21216,1053,4140.020207,1313,412,1680,925,1680,925,no,no,None,None,0,0,0,935.2488129,189.5593542,1248,228,505.4390017,125.2958762,1,2,1,1258069,14682,22006
LAB,5579733326a1c,362,1,1,XIE19991115.0217,231,3,5,1,1,1,,65,48,78,63,1,30,31909,0,0,31904,1257,4847.9607,1303,423,1680,925,1680,925,no,no,None,None,0,0,0,1001.08751,193.3747017,1337,167,535.1603593,122.4114411,2,6,1,1258069,14682,22006
LAB,5579733326a1c,362,2,1,NYT20000717.0216,312,3,5,2,1,1,,73,55,87,71,1,32,76208,1,1,76204,2482,14831.56524,1563,2164,1663,925,1663,2395,no,yes,NA,1,0,32,0,872.6148268,452.8996777,661,210,497.2517084,551.1827509,3,6,1,1258069,14682,22006
LAB,5579733326a1c,362,0,0,XIE19980809.0129,213,3,5,0,0,1,,14,1,29,15,0,28,50339,0,0,50336,1796,7873.681321,1264,960,1663,925,1663,1077,no,yes,NA,1,0,6,0,975.5668151,362.5022272,1274,226.5,461.0369679,311.1558244,2,2,1,1258069,14682,22006
LAB,5579733326a1c,362,2,1,APW20000707.0006,132,3,5,2,1,1,,84,68,100,84,1,32,33108,0,0,33107,806,4109.849507,820,615,1680,925,1680,925,no,no,None,None,0,0,0,1383.039702,202.9255583,1493,122,242.4270672,184.8749301,1,2,1,1258069,14682,22006
LAB,5579733326a1c,362,1,1,APW19981021.1018,231,3,5,2,1,1,,90,80,100,90,1,20,24795,1,1,24791,953,4699.247972,1501,259,1680,925,1680,925,no,no,None,None,0,0,0,1026.929696,150.4616999,1332,149,559.8682921,83.14656779,1,2,1,1258069,14682,22006
LAB,5579733326a1c,362,2,1,NYT20000111.0385,321,3,5,2,1,1,,79,67,93,80,1,26,46561,0,0,46557,1400,7323.151773,1227,1357,1663,925,1663,1987,no,yes,NA,1,0,22,0,923.4671429,326.0971429,800,259.5,428.3076631,286.2994339,1,2,1,1258069,14682,22006
LAB,5579733326a1c,362,2,1,NYT19990922.0390,123,3,5,2,1,1,,92,83,100,91.5,1,17,33719,0,0,33716,1273,5459.90975,1385,829,1663,925,1663,1042,no,yes,NA,1,0,4,0,694.3558523,384.077769,384,456,515.5292525,210.728456,1,2,1,1258069,14682,22006
LAB,5579733326a1c,362,1,1,APW20000825.0165,213,3,5,1,1,1,,59,36,72,54,1,36,47165,1,1,47160,1701,7708.550458,1473,738,1663,925,1663,1004,no,yes,NA,1,0,4,0,754.3944738,303.4650206,625,312,486.3462542,193.7857749,3,3,1,1258069,14682,22006
LAB,5579733326a1c,362,0,0,NYT19981209.0167,123,3,5,1,1,0,,45,24,61,42.5,1,37,61757,0,0,61754,1362,7220.311035,1198,2110,1663,925,1663,2397,no,yes,NA,1,0,25,0,841.1123348,1191.093979,620,1329,449.6676998,755.6597897,1,4,1,1258069,14682,22006
LAB,557acd2b76474,362,1,1,NYT19980710.0406,213,3,2,1,1,1,,60,34,63,48.5,1,29,144350,0,0,144348,610,4132.228417,1226,1260,1511,840,1512,1958,yes,yes,0,0.998536326,0.001463674,13,0,976.2819672,898.6081967,799,1140,289.4720791,444.4078501,1,2,1,5613,7643,21575
LAB,557acd2b76474,362,0,0,XIE19980809.0129,123,3,2,1,1,0,,37,13,49,31,0,36,43495,0,0,43492,659,2873.439761,748,417,1511,840,1512,1118,yes,yes,0,0.994113778,0.005886222,4,0,993.1411229,363.323217,1154,366,282.2004878,112.7477627,1,2,1,5613,7643,21575
LAB,557acd2b76474,362,0,0,NYT19981209.0167,321,3,2,0,0,1,,16,10,42,26,0,32,97378,0,0,97377,851,4774.769598,743,1807,1511,840,1512,2503,yes,yes,0,0.999289324,0.000710676,19,0,947.2784959,1381.414806,850,1751,249.6161783,693.0755078,1,2,1,5613,7643,21575
LAB,557acd2b76474,362,2,1,NYT20000717.0216,132,3,2,0,0,0,,13,5,38,21.5,0,33,124070,0,0,124066,748,4760.204006,863,1771,1511,840,1512,2500,yes,yes,0,0.998904688,0.001095312,19,0,1032.010695,1318.426471,1163.5,1698,284.5748841,674.9305631,1,2,1,5613,7643,21575
LAB,557acd2b76474,362,1,1,APW19981021.1018,123,3,2,1,1,1,,24,8,48,28,0,40,37957,0,0,37956,568,5412.980378,1374,490,1527,840,1528,841,yes,yes,None,None,0.001189061,0,0,981.25,172.9647887,1160.5,173,366.7806136,94.92779485,2,2,1,5613,7643,21575
LAB,557acd2b76474,362,1,1,APW20000825.0165,312,3,2,1,1,1,,25,13,43,28,0,30,65160,0,0,65160,485,2214.450369,587,296,1511,840,1512,1043,yes,yes,0,0.994178214,0.005821786,3,0,1087.045361,298.6865979,1219,257,226.122704,83.43216628,1,2,1,5613,7643,21575
LAB,557acd2b76474,362,1,1,XIE19991115.0217,213,3,2,1,1,1,,38,13,42,27.5,0,29,55705,0,0,55704,538,2519.02554,867,230,1527,840,1528,841,yes,yes,None,None,0.001189061,0,0,1046.104089,152.0092937,1222,150,295.0743055,60.50007239,1,2,1,5613,7643,21575
LAB,557acd2b76474,362,0,0,NYT19991105.0106,132,3,2,0,0,1,,11,11,36,23.5,0,25,58225,0,0,58223,483,2903.242069,695,776,1511,840,1512,2380,yes,yes,0,0.472255007,0.527744993,8,0,1066.855072,743.0621118,1167,788,235.2934332,202.8887546,1,2,1,5613,7643,21575
LAB,557acd2b76474,362,2,1,APW20000707.0006,231,3,2,1,1,1,,25,12,45,28.5,0,33,55522,0,0,55519,469,2325.979575,694,230,1527,840,1528,841,yes,yes,None,None,0.001189061,0,0,1150.202559,130.1620469,1260,135,228.4767833,64.60351933,1,2,1,5613,7643,21575
LAB,557acd2b76474,362,2,1,NYT20000111.0385,312,3,2,1,1,1,,23,11,57,34,0,46,150032,0,0,150027,1048,5229.057003,734,1349,1511,840,1512,2079,yes,yes,0,0.998605892,0.001394108,14,0,997.8244275,678.8215649,863.5,439,234.3837491,485.2994602,1,2,1,5613,7643,21575
LAB,557acd2b76474,362,0,0,XIE20000222.0131,321,3,2,1,1,0,,20,10,45,27.5,0,35,22262,0,0,22257,591,2161.353579,611,329,1527,840,1528,841,yes,yes,None,None,0.001189061,0,0,1144.829103,169.9543147,1233,156,187.4217746,113.8865907,2,2,1,5613,7643,21575
LAB,557acd2b76474,362,2,1,NYT19990922.0390,231,3,2,1,1,1,,28,17,51,34,0,34,73578,0,0,73577,572,2710.207061,673,334,1511,840,1512,1084,yes,yes,0,0.994783883,0.005216117,3,0,1054.875874,346.6870629,1154,334,239.3247586,76.22173599,1,2,1,5613,7643,21575
LAB,557adc068b6fd,362,2,1,NYT19990922.0390,123,3,2,2,1,1,,100,100,100,100,1,0,121641,1,1,121635,1462,10832.88594,1371,879,1511,840,1512,1084,yes,yes,0,0.994783883,0.005216117,6,0,761.9124487,315.7818057,692.5,272,506.1487925,187.3544398,1,2,1,2353462,54510,34408
LAB,557adc068b6fd,362,2,1,NYT20000717.0216,123,3,2,1,1,1,,57,45,74,59.5,1,29,270451,2,2,270443,1984,15254.74492,1409,2234,1511,840,1512,2500,yes,yes,0,0.998904688,0.001095312,38,0,816.9803427,569.8361895,846,240,433.0831231,662.1359117,2,4,1,2353462,54510,34408
LAB,557adc068b6fd,362,0,0,XIE19980809.0129,231,3,2,0,0,1,,1,1,1,1,0,0,81380,1,1,81377,940,8690.335879,1291,1049,1511,840,1512,1118,yes,yes,0,0.994113778,0.005886222,8,0,803.5010638,283.8797872,781.5,246,408.4974272,225.6161872,1,2,1,2353462,54510,34408
LAB,557adc068b6fd,362,1,1,APW19981021.1018,321,3,2,2,1,1,,95,100,100,100,1,0,70847,1,1,70843,1461,13170.95427,1456,693,1527,840,1528,841,yes,yes,None,None,0.001189061,0,0,915.1882272,209.9117043,1088,182,482.9523951,162.3940827,1,5,1,2353462,54510,34408
LAB,557adc068b6fd,362,2,1,NYT20000111.0385,213,3,2,2,1,1,,100,100,100,100,1,0,137600,0,0,137598,740,4558.02022,832,1473,1511,840,1512,2079,yes,yes,0,0.998605892,0.001394108,14,0,1073.641892,1203.933784,1227,1325.5,307.6404552,343.3142372,1,2,1,2353462,54510,34408
LAB,557adc068b6fd,362,1,1,XIE19991115.0217,312,3,2,2,1,1,,93,81,97,89,1,16,94359,2,2,94356,1417,7262.700076,1323,542,1527,840,1528,841,yes,yes,None,None,0.001189061,0,0,788.0705716,251.5363444,834,224,481.1144643,162.6898508,1,2,1,2353462,54510,34408
LAB,557adc068b6fd,362,1,1,NYT19980710.0406,132,3,2,1,1,1,,27,18,43,30.5,0,25,179549,0,0,179544,1174,7977.281277,614,1555,1511,840,1512,1958,yes,yes,0,0.998536326,0.001463674,33,0,1194.082624,482.5758092,1251,479,136.499231,311.4453679,5,4,1,2353462,54510,34408
LAB,557adc068b6fd,362,0,0,NYT19991105.0106,213,3,2,0,0,1,,1,1,1,1,0,0,88563,0,0,88556,1710,11073.53777,1263,2017,1511,840,1512,2380,yes,yes,0,0.99940966,0.00059034,22,0,566.0479532,1495.3,381.5,1570,391.4419967,413.5102676,1,2,1,2353462,54510,34408
LAB,557adc068b6fd,362,1,1,APW20000825.0165,231,3,2,2,1,1,,65,53,79,66,1,26,125204,1,1,125201,1340,7719.455423,1272,624,1511,840,1512,1043,yes,yes,0,0.994178214,0.005821786,9,0,1069.677612,205.0350746,1320.5,122,403.88153,153.2463576,4,7,1,2353462,54510,34408
LAB,557adc068b6fd,362,0,0,XIE20000222.0131,312,3,2,0,0,1,,1,1,1,1,0,0,79954,0,0,79953,764,7548.092317,1366,604,1527,840,1528,841,yes,yes,None,None,0.001189061,0,0,1085.64267,284.408377,1197,275,328.5672608,183.2224532,1,2,1,2353462,54510,34408
LAB,557adc068b6fd,362,2,1,APW20000707.0006,321,3,2,2,1,1,,100,84,100,92,1,16,72046,0,0,72043,725,4785.250502,1287,451,1527,840,1528,841,yes,yes,None,None,0.001189061,0,0,1153.106207,185.4096552,1279,133,333.6139812,155.4959155,1,3,1,2353462,54510,34408
LAB,557adc068b6fd,362,0,0,NYT19981209.0167,132,3,2,1,1,0,,29,18,49,33.5,0,31,179323,1,1,179314,2249,15843.63802,1271,2414,1511,840,1512,2503,yes,yes,0,0.999289324,0.000710676,54,0,784.8634949,1460.16096,866,1764,459.0415442,775.248532,9,4,1,2353462,54510,34408
LAB,557ff81b4a3be,362,2,1,APW20000707.0006,213,3,2,1,1,1,,50,40,60,50,1,20,67134,0,0,67128,2046,5440.109465,1423,584,1527,840,1528,841,yes,yes,None,None,0.001189061,0,0,522.4305963,301.4457478,302,317,496.2203655,157.4070789,1,3,1,11372,7831,25731
LAB,557ff81b4a3be,362,2,1,NYT20000717.0216,321,3,2,1,1,1,,55,36,62,49,1,26,183466,2,2,183449,5058,19962.40166,1319,2464,1511,840,1512,2500,yes,yes,0,0.998904688,0.001095312,47,0,365.3317517,1010.053974,312,840,277.1046164,754.2445912,1,3,1,11372,7831,25731
LAB,557ff81b4a3be,362,1,1,NYT19980710.0406,231,3,2,2,1,1,,78,57,78,67.5,1,21,165171,0,0,165166,3514,10643.49297,1315,1809,1511,840,1512,1958,yes,yes,0,0.998536326,0.001463674,13,0,417.511383,976.2825839,235,929,396.2452452,494.9955045,1,2,1,11372,7831,25731
LAB,557ff81b4a3be,362,0,0,NYT19981209.0167,132,3,2,0,0,1,,23,24,47,35.5,1,23,105458,0,0,105444,3574,12528.34624,1304,2323,1511,840,1512,2503,yes,yes,0,0.999289324,0.000710676,19,0,355.9910464,1230.420817,206,1240,352.2317872,690.6149312,2,2,1,11372,7831,25731
LAB,557ff81b4a3be,362,1,1,XIE19991115.0217,312,3,2,1,1,1,,38,25,47,36,1,22,39014,1,1,39009,1403,7556.750302,1379,524,1527,840,1528,841,yes,yes,None,None,0.001189061,0,0,632.2102637,243.8474697,374,223,483.4528,155.5630411,1,2,1,11372,7831,25731
LAB,557ff81b4a3be,362,1,1,APW19981021.1018,321,3,2,2,1,1,,87,73,100,86.5,1,27,25336,0,0,25332,1337,6794.206291,1472,382,1527,840,1528,841,yes,yes,None,None,0.001189061,0,0,744.8646223,189.3620045,411,206,537.8790033,99.83009814,1,2,1,11372,7831,25731
LAB,557ff81b4a3be,362,0,0,XIE20000222.0131,231,3,2,0,0,1,,1,1,19,10,0,18,23198,0,0,23196,1337,5539.081342,1293,449,1527,840,1528,841,yes,yes,None,None,0.001189061,0,0,641.8601346,225.3410621,339,217,493.0846957,109.126343,1,2,1,11372,7831,25731
LAB,557ff81b4a3be,362,2,1,NYT19990922.0390,123,3,2,2,1,1,,100,80,100,90,1,20,41876,0,0,41873,1592,6692.375329,1455,1064,1511,840,1512,1084,yes,yes,0,0.994783883,0.005216117,6,0,551.8096734,488.4365578,302,460.5,455.5826139,312.0833721,1,2,1,11372,7831,25731
LAB,557ff81b4a3be,362,1,1,APW20000825.0165,213,3,2,2,1,1,,75,54,74,64,1,20,60773,0,0,60764,2495,9098.059234,1294,839,1511,840,1512,1043,yes,yes,0,0.895656049,0.104343951,3,0,624.70501,407.7158317,323,345,470.3989558,226.6118772,3,3,1,11372,7831,25731
LAB,557ff81b4a3be,362,0,0,XIE19980809.0129,132,3,2,0,0,1,,23,21,41,31,0,20,43379,0,0,43372,1825,6824.905325,1298,907,1511,840,1512,1118,yes,yes,0,0.994113778,0.005886222,4,0,534.8838356,507.9786301,281,427,436.8750871,241.0553098,1,2,1,11372,7831,25731
LAB,557ff81b4a3be,362,2,1,NYT20000111.0385,312,3,2,0,0,0,,26,25,50,37.5,1,25,137400,0,0,137394,4480,15321.18079,1409,1809,1511,840,1512,2079,yes,yes,0,0.998605892,0.001394108,14,0,473.8799107,1014.864063,310,1105.5,386.1780501,549.3042233,1,1,2,11372,7831,25731
LAB,557ff81b4a3be,362,0,0,NYT19991105.0106,123,3,2,0,0,1,,1,2,19,10.5,0,17,67870,0,0,67864,1583,8229.973288,1391,2317,1511,840,1512,2380,yes,yes,0,0.99940966,0.00059034,24,0,584.8603917,944.1566646,263,932,528.9235856,548.4834448,1,2,1,11372,7831,25731
LAB,55800f1c3b9f4,362,0,0,XIE20000222.0131,312,3,1,0,0,1,,12,1,23,12,0,22,18529,0,0,18528,809,2465.458075,1243,367,1527,840,1528,841,yes,yes,None,None,0.001189061,0,0,1096.663782,136.0061805,1215,150,265.131465,94.49817281,1,2,1,3540,31002,15270
LAB,55800f1c3b9f4,362,1,1,APW19981021.1018,321,3,1,2,1,1,,92,87,100,93.5,1,13,23229,0,0,23225,820,2094.194131,630,227,1527,840,1528,841,yes,yes,None,None,0.001189061,0,0,1212.063415,97.8,1308.5,86,199.1313269,68.69665052,1,2,1,3540,31002,15270
LAB,55800f1c3b9f4,362,2,1,NYT19990922.0390,123,3,1,2,1,1,,100,90,100,95,1,10,26936,0,0,26933,731,2591.428332,685,369,1511,840,1512,1084,yes,yes,0,0.994783883,0.005216117,3,0,1150.967168,328.0670315,1238,333,231.1855722,97.9154214,1,2,1,3540,31002,15270
LAB,55800f1c3b9f4,362,2,1,NYT20000111.0385,231,3,1,2,1,1,,100,91,100,95.5,1,9,47365,1,1,47362,879,4088.334006,1315,406,1511,840,1512,2079,yes,yes,0,0.073372953,0.926627047,2,0,906.105802,143.9738339,1132,129,484.4751888,94.97907933,1,2,1,3540,31002,15270
LAB,55800f1c3b9f4,362,1,1,NYT19980710.0406,231,3,1,2,1,1,,87,64,100,82,1,36,59126,0,0,59124,878,3585.863432,803,1313,1511,840,1512,1958,yes,yes,0,0.998536326,0.001463674,13,0,1023.126424,798.5979499,968.5,1148,290.7902593,471.0450705,1,2,1,3540,31002,15270
LAB,55800f1c3b9f4,362,0,0,XIE19980809.0129,213,3,1,0,0,1,,19,3,42,22.5,0,39,42471,0,0,42468,798,2785.344163,717,344,1511,840,1512,1118,yes,yes,0,0.994113778,0.005886222,4,0,1092.006266,364.1591479,1172,392.5,214.4060424,104.246672,1,2,1,3540,31002,15270
LAB,55800f1c3b9f4,362,2,1,APW20000707.0006,321,3,1,2,1,1,,100,87,100,93.5,1,13,22943,0,0,22942,537,2199.485529,757,211,1527,840,1528,841,yes,yes,None,None,0.001189061,0,0,1240.653631,110.1303538,1328,89,211.8984531,78.06238984,1,2,1,3540,31002,15270
LAB,55800f1c3b9f4,362,1,1,XIE19991115.0217,132,3,1,1,1,1,,72,35,100,67.5,1,65,37553,0,0,37552,523,1699.744996,573,203,1527,840,1528,841,yes,yes,None,None,0.001189061,0,0,1256.172084,112.0936902,1307,94,145.8313761,56.04162399,1,2,1,3540,31002,15270
LAB,55800f1c3b9f4,362,2,1,NYT20000717.0216,132,3,1,1,1,1,,68,40,92,66,1,52,54637,0,0,54633,798,4026.705283,714,1715,1511,840,1512,2500,yes,yes,0,0.998904688,0.001095312,19,0,1178.97619,1434.9599,1285.5,1744,221.3705414,627.0526831,1,3,1,3540,31002,15270
LAB,55800f1c3b9f4,362,0,0,NYT19981209.0167,123,3,1,0,0,1,,31,1,39,20,0,38,76311,0,0,76307,791,3461.461816,419,1723,1511,840,1512,2503,yes,yes,0,0.999289324,0.000710676,19,0,1144.914033,1499.375474,1170,1742,133.3712443,550.2321,1,2,1,3540,31002,15270
LAB,55800f1c3b9f4,362,0,0,NYT19991105.0106,213,3,1,0,0,1,,8,1,26,13.5,0,25,35191,0,0,35189,753,3662.232237,665,1638,1511,840,1512,2380,yes,yes,0,0.99940966,0.00059034,17,0,1085.876494,1355.739708,1194,1631,225.76448,570.3588141,1,2,1,3540,31002,15270
LAB,55800f1c3b9f4,362,1,1,APW20000825.0165,312,3,1,1,1,1,,40,1,64,32.5,0,63,48436,0,0,48433,830,2525.935884,647,333,1511,840,1512,1043,yes,yes,0,0.994178214,0.005821786,3,0,1126.879518,319.346988,1222,297,212.4448639,96.39314395,1,2,1,3540,31002,15270
LAB,558166a3b6798,362,1,1,APW19981021.1018,132,3,3,2,1,1,,100,86,100,93,1,14,66025,1,1,66022,887,5186.633785,1450,517,1527,840,1528,841,yes,yes,None,None,0.001189061,0,0,931.3957159,187.0473506,1091,150,482.0938765,129.2453265,1,3,1,15997,4716,38547
LAB,558166a3b6798,362,0,0,XIE19980809.0129,321,3,3,0,0,1,,1,1,21,11,0,20,92215,1,1,92211,796,6546.63532,1231,711,1511,840,1512,1118,yes,yes,0,0.994113778,0.005886222,15,0,973.7361809,150.4560302,1178.5,91,371.1131794,151.500717,2,2,1,15997,4716,38547
LAB,558166a3b6798,362,2,1,NYT20000717.0216,321,3,3,1,1,1,,76,38,100,69,1,62,134140,1,1,134139,751,6068.37574,1329,1243,1511,840,1512,2500,yes,yes,0,0.438116091,0.561883909,16,0,899.9347537,244.6604527,1059,159,444.8026796,280.7231244,1,2,1,15997,4716,38547
LAB,558166a3b6798,362,0,0,NYT19981209.0167,123,3,3,0,0,1,,17,1,42,21.5,0,41,181644,1,1,181639,1121,13798.46018,1311,2160,1511,840,1512,2503,yes,yes,0,0.999289324,0.000710676,67,0,871.4603033,562.9339875,859,259,345.0150728,606.2775805,1,2,1,15997,4716,38547
LAB,558166a3b6798,362,0,0,NYT19991105.0106,123,3,3,0,0,1,,1,1,1,1,0,0,65495,1,1,65491,1001,9458.795649,1367,1501,1511,840,1512,2380,yes,yes,0,0.708382511,0.291617489,20,0,975.5184815,411.04995,1141,289,370.7297856,296.3329943,1,2,1,15997,4716,38547
LAB,558166a3b6798,362,1,1,XIE19991115.0217,312,3,3,1,1,1,,87,39,87,63,1,48,43339,0,0,43338,457,2337.821205,909,254,1527,840,1528,841,yes,yes,None,None,0.001189061,0,0,1225.884026,118.9628009,1301,113,214.5019366,72.69810152,1,2,1,15997,4716,38547
LAB,558166a3b6798,362,1,1,NYT19980710.0406,312,3,3,2,1,1,,89,65,91,78,1,26,212595,2,2,212591,1090,13362.75214,1421,1550,1511,840,1512,1958,yes,yes,0,0.998536326,0.001463674,46,0,820.9045872,370.1522936,750,202,478.0362282,456.7596341,1,2,1,15997,4716,38547
LAB,558166a3b6798,362,2,1,NYT19990922.0390,213,3,3,2,1,1,,100,61,100,80.5,1,39,104768,1,1,104763,1302,10257.20803,1387,982,1511,840,1512,1084,yes,yes,0,0.994783883,0.005216117,6,0,936.2565284,313.3855607,994,276,463.7289077,217.6482125,2,3,1,15997,4716,38547
